entity_id,kyc_status,risk_rating,sanctions_flag,pep_flag,counterparty_type,last_review_date,next_review_due_date,source_system
ENT001870,Rejected,Medium,N,False,Unknown,2021-10-04,2025-12-14,Manual Upload
ENT003315,Unknown,Medium,False,True,Broker,2024-03-12,2024-09-07,KYC Platform
ENT004174,Pending,Low,False,Y,Unknown,2020-08-29,2025-11-09,Manual Upload
ENT000113,Unknown,Medium,False,N,Issuer,2022-07-20,2025-06-24,KYC Platform
ENT004981,Unknown,Medium,Y,Y,Issuer,2021-08-20,2026-08-29,ProviderA
ENT000509,Approved,High,Y,Y,Issuer,2020-02-23,2027-09-06,KYC Platform
ENT003755,Unknown,High,,False,Client,2021-11-15,2026-07-05,KYC Platform
ENT002516,Approved,Low,,False,Issuer,2024-06-24,2021-07-18,Manual Upload
ENT000483,Pending,Low,Y,True,Client,2023-05-19,2027-02-13,KYC Platform
ENT003971,Pending,Low,True,N,Broker,2024-05-04,2027-01-18,ProviderA
ENT000678,Rejected,High,Y,True,Fund,2017-07-30,2024-06-18,KYC Platform
ENT000185,Expired,Low,,False,Broker,2024-08-19,2026-02-13,Manual Upload
ENT001042,Approved,Low,True,False,Unknown,2021-03-06,2024-12-05,KYC Platform
ENT004008,Pending,High,N,False,Broker,2022-05-02,2027-04-18,KYC Platform
ENT001291,Expired,Medium,False,True,Supplier,2023-07-19,2025-05-12,ProviderA
ENT004749,Expired,Medium,N,False,Fund,2022-07-12,2022-10-19,Manual Upload
ENT000772,Expired,Medium,N,True,Unknown,2021-08-07,2024-10-28,ProviderA
ENT001115,Expired,Critical,,Y,Client,2019-11-02,2025-08-21,Manual Upload
ENT001144,Approved,Low,N,Y,Unknown,2024-04-08,2024-01-17,ProviderA
ENT000356,Unknown,Low,True,N,Supplier,2022-10-04,2025-03-13,KYC Platform
ENT002728,Expired,Low,,Y,Issuer,2020-06-30,2021-08-30,ProviderA
ENT002717,Expired,High,Y,,Client,2024-06-11,2025-04-20,Manual Upload
ENT000782,Pending,Low,False,N,Fund,2023-09-24,2026-05-12,Manual Upload
ENT001582,Rejected,Medium,False,Y,Unknown,2020-07-03,2027-10-21,Manual Upload
ENT004202,Unknown,Medium,N,N,Client,2024-05-13,2026-06-19,KYC Platform
ENT003371,Rejected,Medium,N,,Fund,2020-04-20,2026-07-12,ProviderA
ENT001846,Expired,High,False,True,Broker,2022-07-13,2026-03-25,KYC Platform
ENT001357,Approved,Medium,Y,True,Broker,2021-08-14,2027-05-24,ProviderA
ENT004796,Approved,Medium,True,Y,Client,2023-08-29,2027-09-09,Manual Upload
ENT000217,Approved,High,N,Y,Client,2023-03-12,2025-08-26,ProviderA
ENT001928,Expired,Medium,,,Unknown,2020-01-22,2027-11-04,ProviderA
ENT002495,Unknown,Medium,,False,Issuer,2020-10-22,2026-07-06,KYC Platform
ENT002417,Expired,Low,,,Unknown,2022-05-19,2027-07-04,KYC Platform
ENT004593,Unknown,Medium,Y,False,Issuer,2021-02-11,2027-03-17,Manual Upload
ENT003805,Expired,Low,,,Client,2021-08-03,2026-07-07,Manual Upload
ENT001828,Pending,Critical,,False,Client,2023-03-02,2027-04-01,ProviderA
ENT002012,Pending,Low,N,,Broker,2024-01-11,2026-07-12,Manual Upload
ENT001889,Unknown,Low,Y,Y,Issuer,2024-04-28,2026-01-03,KYC Platform
ENT002806,Rejected,Low,True,True,Client,2023-11-05,2025-08-03,KYC Platform
ENT000396,Approved,Low,N,,Broker,2023-11-29,2027-07-14,Manual Upload
ENT001099,Pending,Critical,N,False,Issuer,2020-08-28,2025-10-27,ProviderA
ENT002244,Rejected,Low,,,Unknown,2023-05-25,2026-10-28,ProviderA
ENT001234,Expired,High,N,False,Supplier,2022-12-27,2025-01-10,KYC Platform
ENT001287,Pending,Critical,N,Y,Broker,2023-02-28,2025-08-15,ProviderA
ENT001359,Approved,Medium,N,False,Fund,2023-10-12,2026-04-05,KYC Platform
ENT000726,Expired,High,Y,True,Client,2018-12-30,2027-07-17,ProviderA
ENT000691,Rejected,High,False,,Unknown,2021-09-13,2027-10-15,KYC Platform
ENT004470,Expired,Low,Y,False,Fund,2021-04-04,2026-12-19,ProviderA
ENT000452,Pending,High,True,N,Issuer,2022-05-03,2025-10-23,KYC Platform
ENT000922,Approved,Low,,Y,Fund,2024-04-19,2026-01-23,KYC Platform
ENT002331,Expired,Low,N,False,Client,2023-04-07,2024-09-05,ProviderA
ENT001130,Unknown,Low,True,N,Issuer,2022-01-24,2026-09-16,KYC Platform
ENT004457,Pending,High,,,Client,2022-02-10,2024-06-21,KYC Platform
ENT000642,Expired,Critical,Y,True,Issuer,2023-05-28,2025-08-13,ProviderA
ENT004782,Approved,Critical,False,Y,Unknown,2019-09-27,2027-07-26,Manual Upload
ENT000437,Approved,Medium,,,Fund,2024-07-28,2024-09-07,KYC Platform
ENT002774,Approved,Medium,,False,Fund,2023-08-22,2021-01-09,Manual Upload
ENT003414,Unknown,High,,Y,Broker,2023-07-29,2024-09-09,KYC Platform
ENT003437,Pending,High,True,False,Unknown,2020-10-12,2027-07-07,ProviderA
ENT000974,Rejected,Medium,N,False,Broker,2020-05-30,2024-06-24,ProviderA
ENT000367,Approved,High,N,N,Unknown,2024-01-18,2022-04-16,ProviderA
ENT001304,Unknown,Medium,,True,Supplier,2023-01-27,2024-09-17,ProviderA
ENT000427,Expired,Medium,False,,Fund,2022-01-19,2021-06-28,Manual Upload
ENT000886,Unknown,Low,True,False,Client,2020-01-11,2027-02-20,Manual Upload
ENT002912,Approved,Medium,True,False,Issuer,2023-11-30,2026-09-19,Manual Upload
ENT001783,Approved,Low,,Y,Broker,2023-11-27,2025-08-04,KYC Platform
ENT004087,Pending,Medium,False,Y,Broker,2023-07-11,2026-05-22,ProviderA
ENT003695,Rejected,High,,,Fund,2021-07-29,2027-03-06,KYC Platform
ENT000457,Unknown,High,N,N,Unknown,2020-07-26,2025-06-04,KYC Platform
ENT001434,Approved,Medium,True,,Supplier,2024-10-18,2026-04-01,ProviderA
ENT002498,Rejected,Medium,,,Supplier,2023-01-16,2025-11-02,Manual Upload
ENT003310,Expired,Low,N,Y,Issuer,2021-11-28,2024-09-24,KYC Platform
ENT004629,Rejected,High,,N,Fund,2020-11-21,2020-10-22,KYC Platform
ENT003671,Expired,High,True,False,Unknown,2024-08-15,2025-08-21,Manual Upload
ENT004750,Approved,Low,Y,,Issuer,2022-07-24,2026-10-23,Manual Upload
ENT001327,Pending,InvalidRisk,True,N,Fund,2024-01-03,2024-09-01,KYC Platform
ENT001085,Unknown,Low,,Y,Broker,2021-01-07,2025-03-20,KYC Platform
ENT000010,Expired,Low,False,N,Fund,2020-09-03,2022-09-30,ProviderA
ENT001248,Approved,Low,True,N,Supplier,2022-10-09,2024-12-03,KYC Platform
ENT001346,Pending,Low,,N,Unknown,2024-02-23,2026-11-13,KYC Platform
ENT001238,Expired,Low,False,,Issuer,2022-03-12,2027-08-18,ProviderA
ENT004708,Pending,Low,False,Y,Unknown,2022-12-26,2024-08-15,KYC Platform
ENT004418,Approved,Low,False,,Unknown,2020-07-29,2026-04-09,Manual Upload
ENT_KYC_ORPHAN_23,Pending,High,N,False,Unknown,2020-11-29,2027-02-17,ProviderA
ENT003686,Rejected,High,False,Y,Fund,2023-01-31,2027-05-25,ProviderA
ENT004230,Unknown,Low,False,False,Unknown,2024-05-05,2024-01-15,Manual Upload
ENT001663,Approved,Low,,True,Supplier,2023-03-09,2025-09-14,KYC Platform
ENT002083,Approved,InvalidRisk,N,True,Broker,2024-10-12,2020-04-18,Manual Upload
ENT004151,Unknown,High,N,True,Unknown,2020-09-13,2024-05-01,ProviderA
ENT002978,Expired,Low,True,N,Client,2022-05-31,2027-08-20,ProviderA
ENT001152,Approved,High,,N,Supplier,2023-11-02,2025-11-11,ProviderA
ENT001373,Expired,High,,Y,Broker,2018-07-30,2024-06-24,KYC Platform
ENT004098,Pending,Critical,Y,,Fund,2022-02-28,2024-06-30,Manual Upload
ENT000169,Expired,Low,True,False,Client,2023-12-14,2027-04-25,Manual Upload
ENT004795,Expired,Low,True,Y,Broker,2022-12-29,2026-08-16,KYC Platform
ENT003943,Expired,Medium,False,,Unknown,2020-04-15,2025-10-07,KYC Platform
ENT003025,Rejected,Low,Y,N,Unknown,2023-06-27,2027-05-20,Manual Upload
ENT001691,Rejected,Low,False,False,Unknown,2023-01-26,2026-12-03,ProviderA
ENT001150,Pending,Low,Y,False,Broker,2022-08-08,2026-06-28,Manual Upload
ENT003477,Expired,Low,,True,Supplier,2023-09-17,2024-03-27,Manual Upload
ENT004479,Approved,Low,N,False,Supplier,2024-11-01,2027-01-18,KYC Platform
ENT003918,Expired,Low,N,False,Unknown,2022-10-24,2025-04-08,ProviderA
ENT002032,Approved,High,Y,,Unknown,2022-07-01,2026-04-16,Manual Upload
ENT002966,Rejected,Medium,False,False,Issuer,2020-07-16,2027-03-03,Manual Upload
ENT002318,Pending,Critical,Y,,Client,2024-02-12,2024-03-15,Manual Upload
ENT002094,Expired,Medium,True,N,Supplier,2024-08-14,2027-12-29,ProviderA
ENT000492,Approved,Low,,False,Issuer,2021-02-11,2026-11-24,KYC Platform
ENT003717,Pending,Low,True,Y,Broker,2024-11-18,2026-05-17,KYC Platform
ENT004609,Unknown,Medium,,N,Supplier,2023-07-14,2026-07-06,KYC Platform
ENT003461,Expired,Medium,Y,N,Client,2020-07-12,2024-02-24,KYC Platform
ENT002098,Approved,Medium,True,True,Issuer,2020-09-21,2024-11-14,Manual Upload
ENT004971,Rejected,Low,,False,Client,2021-06-26,2025-12-10,Manual Upload
ENT001075,Rejected,Low,False,N,Unknown,2024-04-18,2025-06-09,ProviderA
ENT002243,Approved,Low,False,,Client,2024-12-08,2025-03-14,Manual Upload
ENT003035,Expired,High,N,False,Unknown,2021-08-15,2024-10-10,ProviderA
ENT001774,Pending,Low,N,,Issuer,2023-01-22,2025-01-25,KYC Platform
ENT002661,Approved,High,Y,Y,Fund,2022-04-05,2024-10-14,Manual Upload
ENT004634,Unknown,Medium,True,,Fund,2024-03-16,2024-02-27,Manual Upload
ENT000132,Unknown,Critical,True,True,Unknown,2020-03-26,2024-10-19,Manual Upload
ENT000461,Expired,High,N,Y,Client,2024-06-07,2024-11-05,Manual Upload
ENT003746,Rejected,High,True,N,Unknown,2021-10-02,2026-02-05,KYC Platform
ENT002452,Pending,Medium,,False,Broker,2022-04-13,2025-12-09,KYC Platform
ENT001932,Expired,Critical,,N,Unknown,2023-02-14,2025-10-28,KYC Platform
ENT004880,Approved,Low,N,False,Fund,2024-02-02,2025-08-18,KYC Platform
ENT004228,Expired,Low,Y,True,Broker,2020-01-19,2021-09-20,KYC Platform
ENT003100,Expired,Low,False,,Client,2022-02-04,2026-03-16,ProviderA
ENT000655,Pending,Low,False,N,Unknown,2021-10-11,2025-04-03,ProviderA
ENT003396,Approved,Medium,,N,Broker,2023-01-03,2027-09-05,Manual Upload
ENT002439,Rejected,Medium,False,True,Supplier,2022-09-08,2026-06-19,ProviderA
ENT002832,Rejected,Low,N,N,Issuer,2020-01-09,2025-05-06,KYC Platform
ENT001004,Pending,Low,N,N,Broker,2020-10-02,2027-12-28,KYC Platform
ENT004440,Expired,Critical,False,True,Issuer,2020-03-07,2026-03-20,ProviderA
ENT002040,Unknown,Medium,True,Y,Client,2024-12-07,2027-04-01,ProviderA
ENT003431,Rejected,Low,,N,Client,2021-11-10,2026-03-13,ProviderA
ENT004766,Approved,Low,N,N,Unknown,2023-03-09,2024-02-05,KYC Platform
ENT002926,Pending,High,,Y,Issuer,2021-02-08,2025-06-05,Manual Upload
ENT004621,Unknown,High,N,,Fund,2023-01-03,2027-08-26,Manual Upload
ENT002679,Pending,High,True,,Broker,2020-10-10,2025-06-20,Manual Upload
ENT001823,Pending,Medium,N,False,Supplier,2020-02-03,2024-03-14,Manual Upload
ENT003452,Unknown,Medium,,Y,Unknown,2020-11-22,2026-02-06,Manual Upload
ENT002873,Approved,High,,Y,Fund,2023-02-06,2026-05-29,KYC Platform
ENT000962,Rejected,Medium,N,,Issuer,2022-07-12,2025-03-23,Manual Upload
ENT002467,Rejected,Medium,True,False,Supplier,2021-07-02,2026-06-01,KYC Platform
ENT002986,Approved,Medium,,,Issuer,2020-12-23,2027-06-16,KYC Platform
ENT000702,Unknown,Medium,,True,Client,2021-06-22,2025-09-19,KYC Platform
ENT001321,Approved,Medium,Y,,Broker,2021-04-26,2026-12-06,KYC Platform
ENT004533,Pending,Low,N,True,Broker,2024-04-12,2024-07-04,Manual Upload
ENT000898,Pending,Critical,N,,Broker,2019-04-18,2026-04-06,KYC Platform
ENT003231,Unknown,High,,,Client,2020-01-08,2020-10-23,Manual Upload
ENT001552,Unknown,Critical,,True,Broker,2023-07-25,2026-09-21,KYC Platform
ENT004427,Approved,Medium,Y,Y,Issuer,2023-02-09,2027-03-27,KYC Platform
ENT004115,Expired,Medium,,,Supplier,2021-09-09,2026-08-02,ProviderA
ENT003146,Approved,Medium,False,False,Fund,2021-06-25,2023-10-07,ProviderA
ENT002724,Rejected,High,,Y,Supplier,2020-09-22,2026-03-23,ProviderA
ENT003049,Approved,Critical,Y,False,Broker,2022-02-11,2024-02-18,Manual Upload
ENT004640,Expired,Low,False,True,Broker,2020-05-24,2025-08-02,ProviderA
ENT001318,Expired,High,,Y,Client,2024-02-23,2026-01-06,ProviderA
ENT001302,Pending,Medium,False,Y,Broker,2023-06-28,2024-10-21,ProviderA
ENT000308,Pending,Low,Y,True,Broker,2022-09-20,2023-09-04,ProviderA
ENT000057,Rejected,Low,Y,False,Issuer,2023-06-18,2025-04-12,ProviderA
ENT002783,Rejected,Medium,N,True,Supplier,2024-02-15,2024-07-31,Manual Upload
ENT001032,Rejected,Low,Y,True,Client,2021-02-06,2027-01-06,ProviderA
ENT000439,Rejected,Medium,N,N,Issuer,2021-08-09,2025-10-18,ProviderA
ENT003251,Rejected,Low,N,False,Unknown,2021-10-15,2025-08-07,Manual Upload
ENT004200,Approved,High,N,Y,Unknown,2021-10-16,2021-05-15,Manual Upload
ENT004353,Rejected,Medium,Y,False,Issuer,2020-10-31,2024-12-11,KYC Platform
ENT003352,Expired,InvalidRisk,False,False,Supplier,2020-02-21,2020-05-09,Manual Upload
ENT000245,Pending,Low,N,Y,Broker,2020-05-06,2025-01-13,ProviderA
ENT002404,Expired,High,Y,True,Unknown,2018-09-22,2026-05-14,KYC Platform
ENT000585,Rejected,Low,False,True,Fund,2024-01-02,2024-08-12,Manual Upload
ENT001388,Expired,Low,Y,True,Unknown,2022-09-28,2024-10-18,KYC Platform
ENT004392,Rejected,InvalidRisk,False,Y,Client,2020-12-24,2024-06-05,Manual Upload
ENT001074,Pending,High,False,False,Client,2023-03-12,2022-02-14,KYC Platform
ENT004736,Unknown,Low,True,Y,Unknown,2023-10-30,2027-09-26,ProviderA
ENT000366,Approved,Low,Y,Y,Issuer,2024-09-04,2027-01-18,Manual Upload
ENT001869,Pending,Critical,Y,Y,Supplier,2020-08-22,2025-04-15,ProviderA
ENT004329,Pending,Low,,True,Issuer,2021-12-15,2026-01-31,ProviderA
ENT003780,Expired,Low,False,False,Issuer,2021-08-05,2025-09-19,Manual Upload
ENT001541,Rejected,Low,Y,N,Fund,2022-05-20,2025-01-30,Manual Upload
ENT004788,Approved,Critical,True,Y,Unknown,2022-03-28,2027-07-25,ProviderA
ENT000404,Expired,Low,N,True,Supplier,2022-09-22,2025-07-12,KYC Platform
ENT004806,Unknown,High,,N,Client,2022-04-15,2025-10-05,Manual Upload
ENT003052,Expired,Medium,True,False,Broker,2024-07-04,2024-09-14,KYC Platform
ENT000041,Unknown,Medium,False,True,Unknown,2024-01-23,2026-11-23,ProviderA
ENT004784,Approved,High,Y,,Issuer,2019-08-03,2024-08-13,KYC Platform
ENT004589,Unknown,Medium,,N,Supplier,2020-10-18,2027-02-04,KYC Platform
ENT000866,Expired,Medium,,,Issuer,2021-05-11,2025-09-03,ProviderA
ENT000395,Unknown,Medium,,Y,Fund,2020-06-15,2025-08-27,ProviderA
ENT001027,Pending,Critical,,Y,Client,2021-05-18,2025-12-13,ProviderA
ENT001387,Rejected,Medium,Y,True,Broker,2020-09-09,2027-12-11,KYC Platform
ENT000980,Approved,Medium,False,True,Fund,2020-12-23,2026-12-12,Manual Upload
ENT000942,Expired,Medium,N,,Broker,2020-05-11,2027-09-21,Manual Upload
ENT003966,Pending,Low,True,True,Fund,2022-02-20,2026-10-25,ProviderA
ENT001231,Unknown,High,N,N,Fund,2021-11-20,2027-03-24,KYC Platform
ENT001751,Unknown,Low,False,True,Broker,2020-08-06,2026-01-10,Manual Upload
ENT002430,Approved,Low,False,,Client,2021-09-22,2026-10-27,KYC Platform
ENT004831,Expired,Medium,True,N,Issuer,2020-02-26,2027-01-11,Manual Upload
ENT002315,Approved,Medium,N,Y,Broker,2020-07-15,2027-04-07,KYC Platform
ENT000537,Unknown,Low,False,False,Client,2023-05-24,2027-09-24,ProviderA
ENT003070,Pending,Low,True,N,Broker,2021-08-15,2026-09-26,KYC Platform
ENT002902,Rejected,High,N,N,Supplier,2024-06-01,2025-03-31,ProviderA
ENT004740,Unknown,Low,True,,Issuer,2023-07-27,2025-04-04,ProviderA
ENT002935,Approved,Medium,,N,Fund,2022-06-11,2025-03-30,Manual Upload
ENT001614,Expired,Low,False,Y,Fund,2023-02-03,2026-08-22,Manual Upload
ENT004734,Pending,Medium,False,N,Client,2023-04-04,2026-09-16,KYC Platform
ENT002594,Pending,Low,False,False,Broker,2020-10-20,2026-02-06,Manual Upload
ENT004612,Rejected,Low,True,Y,Supplier,2022-01-22,2024-12-10,KYC Platform
ENT003053,Pending,Critical,N,True,Supplier,2022-10-30,2024-09-19,Manual Upload
ENT001564,Unknown,Critical,False,Y,Broker,2022-12-29,2025-12-27,Manual Upload
ENT001443,Unknown,Medium,N,False,Supplier,2024-02-08,2024-11-23,ProviderA
ENT001193,Expired,Medium,True,N,Broker,2020-02-11,2027-02-13,ProviderA
ENT002132,Approved,Low,True,True,Client,2021-08-08,2027-04-22,ProviderA
ENT001642,Pending,Medium,False,N,Issuer,2020-08-31,2020-08-20,Manual Upload
ENT001090,Pending,High,,Y,Unknown,2022-10-30,2025-08-17,ProviderA
ENT001714,Rejected,Critical,True,,Broker,2018-12-24,2024-08-04,KYC Platform
ENT002847,Pending,Medium,Y,Y,Broker,2021-05-16,2025-01-16,KYC Platform
ENT003885,Pending,Medium,N,False,Supplier,2022-07-29,2027-02-16,Manual Upload
ENT002144,Pending,Low,N,Y,Fund,2020-09-30,2024-06-07,ProviderA
ENT001998,Pending,High,False,Y,Broker,2022-07-27,2026-10-13,Manual Upload
ENT002373,Pending,Medium,N,True,Fund,2024-01-27,2020-05-20,KYC Platform
ENT003081,Rejected,Low,Y,,Supplier,2021-09-21,2027-08-11,Manual Upload
ENT001375,Unknown,Medium,,N,Issuer,2023-08-12,2024-12-06,ProviderA
ENT_KYC_ORPHAN_64,Rejected,Critical,N,False,Client,2021-11-05,2027-08-17,KYC Platform
ENT004145,Expired,Low,False,Y,Supplier,2020-08-28,2025-09-09,ProviderA
ENT001180,Unknown,Critical,True,,Unknown,2021-06-12,2027-08-17,KYC Platform
ENT001462,Rejected,Medium,Y,Y,Client,2024-03-03,2027-03-27,KYC Platform
ENT004017,Approved,Medium,False,N,Client,2021-09-16,2026-07-28,ProviderA
ENT004907,Unknown,Medium,N,Y,Client,2024-12-07,2020-06-16,ProviderA
ENT001489,Unknown,Medium,True,,Supplier,2023-01-01,2026-04-26,ProviderA
ENT004239,Approved,Medium,N,False,Unknown,2024-06-09,2023-10-18,Manual Upload
ENT001959,Unknown,Medium,,N,Unknown,2024-03-22,2026-06-05,ProviderA
ENT001864,Rejected,Low,N,Y,Issuer,2021-06-03,2026-07-13,ProviderA
ENT003884,Rejected,Medium,True,True,Fund,2020-02-19,2027-12-14,ProviderA
ENT001860,Expired,Low,Y,Y,Issuer,2022-05-26,2027-06-16,KYC Platform
ENT003774,Expired,InvalidRisk,N,True,Client,2023-12-24,2026-06-19,Manual Upload
ENT002994,Rejected,Low,,Y,Unknown,2023-10-28,2024-10-29,ProviderA
ENT000667,Expired,Critical,N,N,Supplier,2024-03-30,2020-08-03,Manual Upload
ENT002542,Rejected,Low,False,N,Supplier,2021-08-22,2026-07-30,ProviderA
ENT002920,Approved,Low,,,Issuer,2023-04-03,2027-12-16,KYC Platform
ENT000180,Expired,High,True,,Unknown,2020-11-17,2024-11-23,Manual Upload
ENT000794,Rejected,High,N,N,Broker,2023-01-29,2024-05-01,ProviderA
ENT002646,Unknown,Medium,Y,False,Broker,2021-03-04,2027-09-03,KYC Platform
ENT000319,Unknown,Medium,Y,False,Supplier,2022-05-10,2027-01-30,Manual Upload
ENT003147,Unknown,Medium,N,,Fund,2021-04-27,2026-11-03,ProviderA
ENT003582,Expired,High,True,True,Supplier,2024-03-26,2024-04-12,ProviderA
ENT004373,Rejected,Critical,,Y,Issuer,2020-12-30,2024-06-16,Manual Upload
ENT003526,Expired,High,Y,Y,Supplier,2020-07-16,2025-11-04,KYC Platform
ENT000359,Unknown,High,,False,Supplier,2022-11-05,2027-10-17,KYC Platform
ENT004823,Approved,Low,,N,Unknown,2021-07-06,2024-12-19,ProviderA
ENT003048,Rejected,Low,,Y,Fund,2020-01-16,2025-01-15,Manual Upload
ENT003537,Rejected,Low,,False,Unknown,2022-07-02,2026-03-20,Manual Upload
ENT002590,Expired,Medium,True,Y,Unknown,2023-06-22,2025-07-21,KYC Platform
ENT001832,Expired,Medium,N,N,Broker,2021-02-25,2027-12-17,KYC Platform
ENT000264,Unknown,High,True,False,Unknown,2017-04-07,2027-07-22,Manual Upload
ENT001790,Approved,Low,Y,N,Issuer,2024-04-05,2026-10-24,KYC Platform
ENT004160,Pending,Low,N,True,Unknown,2023-11-15,2026-11-16,KYC Platform
ENT002718,Unknown,Low,,False,Client,2021-02-15,2026-04-07,ProviderA
ENT001116,Pending,Medium,True,False,Supplier,2020-02-09,2023-06-11,Manual Upload
ENT001406,Pending,Low,,False,Fund,2020-04-23,2025-10-09,ProviderA
ENT004626,Pending,Medium,,Y,Fund,2022-08-25,2020-05-19,KYC Platform
ENT004573,Expired,Medium,False,Y,Issuer,2024-07-13,2026-03-02,Manual Upload
ENT002632,Rejected,High,True,Y,Supplier,2022-07-24,2022-11-08,ProviderA
ENT003501,Rejected,Medium,N,Y,Client,2024-03-25,2024-05-12,ProviderA
ENT001793,Expired,Medium,,True,Issuer,2020-03-11,2023-09-29,KYC Platform
ENT004321,Approved,Critical,False,N,Broker,2023-01-13,2024-12-30,Manual Upload
ENT004956,Approved,High,True,,Unknown,2022-12-22,2024-01-22,Manual Upload
ENT000134,Expired,InvalidRisk,,N,Supplier,2024-01-04,2027-10-03,KYC Platform
ENT000195,Approved,Low,N,,Unknown,2024-09-15,2027-03-20,Manual Upload
ENT001966,Unknown,Low,Y,N,Unknown,2023-05-21,2025-05-24,ProviderA
ENT003243,Approved,Low,False,True,Fund,2021-06-14,2024-07-29,ProviderA
ENT000939,Expired,InvalidRisk,True,Y,Unknown,2023-02-02,2026-06-30,KYC Platform
ENT000586,Rejected,InvalidRisk,True,False,Client,2024-05-18,2024-10-14,Manual Upload
ENT001721,Unknown,Critical,,N,Unknown,2020-07-11,2026-12-05,Manual Upload
ENT001628,Pending,Medium,True,,Supplier,2023-11-16,2024-10-15,ProviderA
ENT001177,Rejected,Medium,,N,Unknown,2022-06-19,2025-12-29,KYC Platform
ENT004149,Approved,Low,Y,,Unknown,2021-01-18,2024-06-06,KYC Platform
ENT000376,Unknown,High,False,False,Client,2017-05-01,2027-12-12,ProviderA
ENT003218,Unknown,Critical,N,,Unknown,2020-12-09,2026-03-11,ProviderA
ENT004101,Expired,Low,Y,True,Supplier,2023-06-25,2026-11-02,ProviderA
ENT001221,Expired,InvalidRisk,True,False,Issuer,2024-10-19,2027-05-29,ProviderA
ENT000658,Approved,Medium,False,False,Supplier,2020-09-13,2025-01-20,ProviderA
ENT003912,Unknown,Critical,Y,,Unknown,2020-04-15,2025-09-26,ProviderA
ENT002896,Unknown,High,,False,Fund,2022-11-03,2027-01-31,KYC Platform
ENT001350,Unknown,Low,Y,True,Supplier,2023-02-27,2024-01-19,Manual Upload
ENT002805,Pending,High,Y,Y,Unknown,2023-05-15,2027-10-24,ProviderA
ENT_KYC_ORPHAN_2,Pending,Critical,,True,Unknown,2020-10-17,2025-09-12,ProviderA
ENT000392,Unknown,Medium,,N,Unknown,2022-09-21,2027-06-12,Manual Upload
ENT004097,Pending,Low,False,,Client,2024-09-15,2026-09-25,ProviderA
ENT001331,Expired,High,N,Y,Fund,2021-10-31,2027-12-29,KYC Platform
ENT000434,Approved,Medium,False,True,Client,2024-06-21,2025-10-03,Manual Upload
ENT003559,Pending,Medium,Y,False,Client,2023-06-14,2027-10-22,ProviderA
ENT002652,Rejected,Medium,False,,Unknown,2024-01-25,2024-10-05,Manual Upload
ENT002254,Approved,Medium,N,,Client,2022-12-13,2025-01-28,ProviderA
ENT001155,Approved,Low,,Y,Issuer,2023-04-24,2027-01-29,ProviderA
ENT004054,Approved,Low,N,,Issuer,2020-01-03,2025-10-16,ProviderA
ENT002157,Rejected,Medium,True,N,Client,2024-09-19,2027-11-28,ProviderA
ENT004948,Expired,Critical,False,True,Fund,2020-09-14,2027-02-13,ProviderA
ENT002996,Approved,Critical,,True,Fund,2024-02-08,2022-02-03,ProviderA
